OrderID,OrderDate,Region,Category,Sub-Category,CustomerSegment,PaymentMethod,ShipMode,Quantity,UnitPrice,Discount,Sales,Profit
O2062,2024-11-28,East,Groceries,Laptop,Corporate,Credit Card,Same Day,7,4510.17,0.0,31571.190000000002,5329.41
O2063,2024-11-29,North,Toys,Indoor,Consumer,Credit Card,Same Day,1,3337.8,0.39,2036.058,343.7
O2064,2024-11-30,South,Clothing,Men,Home Office,UPI,Same Day,1,4613.87,0.12,4060.2056,685.39
O2065,2024-12-01,East,Electronics,Men,Home Office,Credit Card,Same Day,4,4582.91,0.03,17781.6908,3001.66
O2066,2024-12-02,North,Home Appliances,Fruits,Corporate,Cash,Standard,6,4462.3,0.34,17670.708,2982.92
O2067,2024-12-03,East,Toys,Mobile,Home Office,Debit Card,Standard,9,4432.11,0.06,37495.65059999999,6329.49
O2068,2024-12-04,North,Clothing,Snacks,Consumer,UPI,Express,1,632.35,0.01,626.0265,105.68
O2069,2024-12-05,North,Groceries,Vegetables,Consumer,Cash,Same Day,5,760.4,0.2,3041.6000000000004,513.44
O2070,2024-12-06,North,Clothing,Washing Machine,Home Office,Cash,Standard,9,633.01,0.05,5412.2355,913.62
O2071,2024-12-07,South,Toys,Outdoor,Consumer,Wallet,Same Day,8,500.59,0.39,2442.8792,412.37
O2072,2024-12-08,South,Toys,Men,Home Office,Wallet,Standard,7,1798.76,0.0,12591.32,2125.49
O2073,2024-12-09,East,Clothing,Headphones,Consumer,Cash,Express,2,3435.59,0.02,6733.7564,1136.7
O2074,2024-12-10,North,Groceries,Indoor,Home Office,Wallet,Same Day,9,1805.73,0.33,10888.551899999999,1838.05
O2075,2024-12-11,North,Clothing,Outdoor,Home Office,Debit Card,Express,8,3615.49,0.1,26031.528,4394.28
O2076,2024-12-12,South,Toys,Laptop,Home Office,Debit Card,Express,9,4110.4,0.36,23675.904,3996.64
O2077,2024-12-13,North,Toys,Indoor,Consumer,Wallet,Express,9,3347.76,0.12,26514.259200000004,4475.77
O2078,2024-12-14,South,Home Appliances,Refrigerator,Home Office,Credit Card,Standard,9,2352.27,0.03,20535.3171,3466.49
O2079,2024-12-15,North,Home Appliances,Indoor,Home Office,Cash,Same Day,3,1512.81,0.0,4538.43,766.11
O2080,2024-12-16,East,Electronics,Refrigerator,Corporate,Debit Card,Standard,7,665.8,0.11,4147.933999999999,700.2
O2081,2024-12-17,North,Toys,Men,Corporate,Wallet,Standard,1,2493.58,0.19,2019.7998,340.95
O2082,2024-12-18,North,Home Appliances,Kids,Home Office,Wallet,Same Day,9,3612.01,0.0,32508.090000000004,5487.56
O2083,2024-12-19,West,Clothing,Snacks,Corporate,Debit Card,Same Day,9,2763.8,0.23,19153.134000000002,3233.17
O2084,2024-12-20,South,Groceries,Washing Machine,Home Office,Debit Card,Same Day,3,3621.34,0.13,9451.697400000001,1595.5
O2085,2024-12-21,North,Clothing,Men,Corporate,Credit Card,Same Day,5,1709.34,0.16,7179.227999999999,1211.9
O2086,2024-12-22,North,Groceries,Indoor,Consumer,Wallet,Standard,8,380.64,0.1,2740.608,462.63
O2087,2024-12-23,West,Home Appliances,Laptop,Consumer,Wallet,Same Day,6,3866.93,0.21,18329.248199999998,3094.09
O2088,2024-12-24,West,Electronics,Mobile,Home Office,UPI,Same Day,9,1137.63,0.09,9317.189700000003,1572.8
O2089,2024-12-25,South,Clothing,Microwave,Home Office,Credit Card,Same Day,3,3100.61,0.05,8836.7385,1491.69
O2090,2024-12-26,West,Clothing,Snacks,Consumer,Debit Card,Express,7,4031.25,0.36,18060.0,3048.64
O2091,2024-12-27,East,Clothing,Outdoor,Consumer,Debit Card,Same Day,6,738.59,0.16,3722.4936,628.38
O2092,2024-12-28,West,Groceries,Refrigerator,Corporate,Cash,Same Day,5,3012.55,0.03,14610.8675,2466.4
O2093,2024-12-29,East,Home Appliances,Mobile,Home Office,Debit Card,Standard,4,3462.4,0.09,12603.136,2127.49
O2094,2024-12-30,South,Clothing,Refrigerator,Consumer,Wallet,Express,5,3745.33,0.12,16479.452,2781.83
O2095,2024-12-31,South,Clothing,Outdoor,Consumer,Debit Card,Standard,4,780.95,0.31,2155.422,363.85
O2096,2025-01-01,South,Electronics,Men,Home Office,Wallet,Express,3,4134.33,0.01,12278.9601,2072.76
O2097,2025-01-02,South,Electronics,Outdoor,Corporate,Wallet,Standard,7,516.04,0.19,2925.9468,493.92
O2098,2025-01-03,South,Home Appliances,Kids,Corporate,Credit Card,Standard,6,2621.94,0.16,13214.577599999999,2230.7
O2099,2025-01-04,East,Home Appliances,Women,Corporate,Debit Card,Same Day,4,2244.89,0.39,5477.531599999999,924.64
O2100,2025-01-05,East,Toys,Kids,Corporate,,Same Day,9,1147.74,0.07,9606.583799999999,1621.65
O2101,2025-01-06,South,Electronics,Refrigerator,Consumer,Wallet,Express,1,1544.56,0.25,1158.42,195.55
O2102,2025-01-07,West,Toys,Headphones,Home Office,Debit Card,Express,1,863.96,0.08,794.8432,134.17
O2103,2025-01-08,North,Groceries,Refrigerator,Home Office,Debit Card,Express,9,2157.34,0.22,15144.526800000001,2556.49
O2104,2025-01-09,South,Toys,Headphones,Consumer,Credit Card,Same Day,7,225.78,0.22,1232.7588,208.1
O2105,2025-01-10,West,Clothing,Indoor,Consumer,Credit Card,Standard,2,4450.13,0.03,8633.2522,1457.35
O2106,2025-01-11,North,Toys,Snacks,Consumer,Wallet,Express,5,859.26,0.18,3522.9660000000003,594.7
O2107,2025-01-12,South,Home Appliances,Outdoor,Home Office,Wallet,Same Day,4,4435.79,0.18,14549.391200000002,2456.03
O2108,2025-01-13,South,Groceries,Washing Machine,Home Office,Debit Card,Same Day,1,4324.71,0.13,3762.4977,635.13
O2109,2025-01-14,East,Clothing,Microwave,Home Office,Debit Card,Standard,9,2285.8,0.11,18309.258,3090.71
O2110,2025-01-15,North,Toys,Laptop,Corporate,UPI,Standard,6,2513.74,0.09,13725.0204,2316.87
O2111,2025-01-16,North,Groceries,Refrigerator,Consumer,UPI,Same Day,6,1544.47,0.0,9266.82,1564.3
O2112,2025-01-17,West,Groceries,Men,Consumer,Cash,Standard,4,4984.53,0.0,19938.12,3365.68
O2113,2025-01-18,East,Clothing,Microwave,Consumer,Wallet,Standard,2,3370.32,0.24,5122.8864,864.77
O2114,2025-01-19,East,Toys,Headphones,Home Office,Cash,Same Day,8,4761.45,0.12,33520.608,5658.48
O2115,2025-01-20,East,Groceries,Mobile,Consumer,Cash,Express,8,2103.24,0.07,15648.105599999997,2641.5
O2116,2025-01-21,East,Groceries,Kids,Consumer,Credit Card,Express,3,4420.93,0.27,9681.8367,1634.35
O2117,2025-01-22,North,Electronics,Headphones,Corporate,Credit Card,Same Day,7,2268.76,0.21,12546.242800000002,2117.88
O2118,2025-01-23,North,Groceries,Fruits,Home Office,UPI,Express,7,4340.8,0.37,19142.928,3231.44
O2119,2025-01-24,South,Electronics,Indoor,Consumer,Cash,Same Day,5,698.09,0.33,2338.6014999999998,394.77
O2120,2025-01-25,South,Toys,Washing Machine,Home Office,UPI,Same Day,5,3202.43,0.29,11368.626499999998,1919.09
O2121,2025-01-26,East,Toys,Fruits,Home Office,Wallet,Standard,8,3409.58,0.05,25912.807999999997,4374.24
O2122,2025-01-27,East,Toys,Microwave,Home Office,Debit Card,Express,4,3298.04,0.27,9630.2768,1625.65
O2123,2025-01-28,East,Home Appliances,Beverages,Corporate,Credit Card,Same Day,1,2262.79,0.28,1629.2087999999999,275.02
O2124,2025-01-29,South,Toys,Microwave,Home Office,Wallet,Express,1,3435.38,0.31,2370.4121999999998,400.14
O2125,2025-01-30,West,Groceries,Women,Home Office,Wallet,Express,9,1235.34,0.11,9895.0734,1670.35
O2126,2025-01-31,West,Clothing,Headphones,Home Office,Credit Card,Express,4,2999.45,0.26,8878.372,1498.72
O2127,2025-02-01,South,Electronics,TV,Consumer,Credit Card,Same Day,1,2793.46,0.25,2095.0950000000003,353.66
O2128,2025-02-02,South,Home Appliances,Kids,Corporate,Cash,Standard,2,1625.78,0.15,2763.826,466.55
O2129,2025-02-03,South,Toys,Snacks,Consumer,UPI,Express,7,3905.38,0.27,19956.4918,3368.78
O2130,2025-02-04,South,Toys,Outdoor,Corporate,Wallet,Same Day,2,450.32,0.03,873.6207999999999,147.47
O2131,2025-02-05,South,Clothing,Vegetables,Corporate,Cash,Express,1,898.63,0.26,664.9861999999999,112.25
O2132,2025-02-06,South,Clothing,Mobile,Home Office,Cash,Standard,9,2382.19,0.24,16294.1796,2750.56
O2133,2025-02-07,East,Home Appliances,Outdoor,Home Office,Wallet,Express,5,4464.1,0.08,20534.86,3466.41
O2134,2025-02-08,East,Electronics,Washing Machine,Consumer,Wallet,Same Day,4,2897.04,0.33,7764.0671999999995,1310.62
O2135,2025-02-09,East,Toys,Outdoor,Corporate,,Express,4,4218.23,0.35,10967.398,1851.36
O2136,2025-02-10,East,Home Appliances,Beverages,Home Office,UPI,Express,1,2611.97,0.08,2403.0124,405.64
O2137,2025-02-11,South,Groceries,Women,Home Office,Wallet,Express,3,3938.01,0.03,11459.6091,1934.45
O2138,2025-02-12,West,Groceries,Microwave,Home Office,Credit Card,Standard,1,1662.7,0.24,1263.652,213.31
O2139,2025-02-13,North,Home Appliances,Beverages,Home Office,Debit Card,Express,5,4084.95,0.19,16544.0475,2792.74
O2140,2025-02-14,South,Toys,Microwave,Consumer,UPI,Same Day,5,2038.35,0.17,8459.1525,1427.96
O2141,2025-02-15,North,Home Appliances,Indoor,Consumer,Credit Card,Express,9,2816.21,0.3,17742.123,2994.98
O2142,2025-02-16,West,Toys,Mobile,Home Office,Credit Card,Express,8,920.61,0.39,4492.5768,758.37
O2143,2025-02-17,East,Clothing,Snacks,Home Office,UPI,Express,5,4606.14,0.19,18654.867000000002,3149.05
O2144,2025-02-18,West,Home Appliances,Women,Home Office,Debit Card,Standard,5,3522.22,0.0,17611.1,2972.86
O2145,2025-02-19,South,Toys,Outdoor,Home Office,Credit Card,Same Day,7,4301.33,0.24,22883.0756,3862.8
O2146,2025-02-20,East,Home Appliances,Vegetables,Home Office,Cash,Express,2,1078.92,0.26,1596.8016,269.55
O2147,2025-02-21,South,Home Appliances,Kids,Corporate,UPI,Same Day,7,385.04,0.33,1805.8375999999998,304.84
O2148,2025-02-22,East,Toys,Fruits,Corporate,UPI,Same Day,1,1719.19,0.08,1581.6548,266.99
O2149,2025-02-23,North,Toys,Outdoor,Corporate,Wallet,Standard,5,2607.59,0.21,10299.980500000001,1738.7
O2150,2025-02-24,North,Electronics,Fruits,Corporate,Debit Card,Same Day,6,4021.73,0.18,19786.911600000003,3340.15
O2151,2025-02-25,North,Home Appliances,Refrigerator,Home Office,Cash,Express,1,2018.75,0.27,1473.6875,248.77
O2152,2025-02-26,West,Groceries,Indoor,Corporate,,Standard,9,1386.29,0.03,12102.3117,2042.94
O2153,2025-02-27,South,Home Appliances,Fruits,Corporate,Wallet,Standard,9,1894.1,0.35,11080.484999999999,1870.45
O2154,2025-02-28,West,Home Appliances,Laptop,Consumer,Credit Card,Same Day,1,3532.86,0.2,2826.2880000000005,477.09
O2155,2025-03-01,North,Toys,Beverages,Corporate,Credit Card,Standard,4,1714.28,0.35,4457.128,752.39
O2156,2025-03-02,South,Home Appliances,Refrigerator,Corporate,Cash,Same Day,8,4896.87,0.14,33690.465599999996,5687.15
O2157,2025-03-03,North,Home Appliances,Men,Home Office,Debit Card,Same Day,2,916.15,0.26,1355.902,228.88
O2158,2025-03-04,West,Groceries,Women,Corporate,Credit Card,Standard,8,3777.83,0.38,18738.036799999998,3163.09
O2159,2025-03-05,West,Toys,Kids,Corporate,UPI,Express,9,2966.36,0.38,16552.288800000002,2794.13
O2160,2025-03-06,West,Home Appliances,Laptop,Home Office,Wallet,Same Day,9,1203.82,0.38,6717.3156,1133.92
O2161,2025-03-07,North,Clothing,Refrigerator,Corporate,Debit Card,Standard,1,3780.39,0.02,3704.7821999999996,625.39
O2162,2025-03-08,South,Electronics,Outdoor,Home Office,Credit Card,Standard,9,2265.32,0.16,17125.8192,2890.94
O2163,2025-03-09,South,Groceries,Men,Corporate,Cash,Same Day,4,3427.87,0.02,13437.250399999999,2268.29
O2164,2025-03-10,North,Home Appliances,Refrigerator,Consumer,Wallet,Same Day,8,3328.17,0.12,23430.3168,3955.18
O2165,2025-03-11,South,Clothing,Snacks,Consumer,Credit Card,Same Day,9,597.68,0.07,5002.5815999999995,844.47
O2166,2025-03-12,North,Home Appliances,TV,Corporate,Cash,Same Day,3,4207.92,0.25,9467.82,1598.23
O2167,2025-03-13,South,Home Appliances,Washing Machine,Consumer,Credit Card,Express,6,3423.3,0.31,14172.462000000001,2392.4
O2168,2025-03-14,East,Toys,Microwave,Home Office,Wallet,Express,3,3913.9,0.21,9275.943000000001,1565.84
O2169,2025-03-15,East,Toys,Outdoor,Corporate,UPI,Express,1,2266.44,0.32,1541.1791999999998,260.16
O2170,2025-03-16,West,Toys,Washing Machine,Home Office,UPI,Express,6,1015.56,0.01,6032.426399999999,1018.31
O2171,2025-03-17,East,Clothing,Indoor,Consumer,Cash,Standard,5,1664.76,0.33,5576.945999999999,941.42
O2172,2025-03-18,East,Home Appliances,TV,Home Office,UPI,Same Day,3,4512.27,0.07,12589.2333,2125.14
O2173,2025-03-19,East,Electronics,Laptop,Consumer,Wallet,Standard,4,4693.19,0.18,15393.663199999999,2598.54
O2174,2025-03-20,North,Groceries,Beverages,Consumer,Cash,Standard,2,2435.24,0.18,3993.7936,674.18
O2175,2025-03-21,East,Toys,Indoor,Consumer,Credit Card,Express,4,1529.04,0.35,3975.504,671.09
O2176,2025-03-22,East,Toys,Indoor,Home Office,Debit Card,Standard,4,3665.04,0.39,8942.6976,1509.58
O2177,2025-03-23,West,Home Appliances,Men,Consumer,Credit Card,Express,3,3841.67,0.1,10372.509,1750.94
O2178,2025-03-24,East,Home Appliances,Men,Corporate,Wallet,Same Day,6,4086.56,0.03,23783.7792,4014.85
O2179,2025-03-25,East,Clothing,Vegetables,Consumer,Cash,Express,1,203.86,0.26,150.8564,25.47
O2180,2025-03-26,South,Clothing,TV,Corporate,Credit Card,Same Day,9,98.18,0.2,706.8960000000002,119.33
O2181,2025-03-27,West,Toys,Kids,Corporate,Cash,Express,3,1817.92,0.23,4199.3952,708.88
O2182,2025-03-28,West,Home Appliances,Washing Machine,Corporate,UPI,Standard,3,804.86,0.02,2366.2884,399.44
O2183,2025-03-29,West,Electronics,Headphones,Corporate,Debit Card,Standard,3,4034.66,0.31,8351.7462,1409.83
O2184,2025-03-30,West,Groceries,Microwave,Home Office,Wallet,Express,7,2687.58,0.09,17119.884599999998,2889.94
O2185,2025-03-31,West,Home Appliances,Outdoor,Corporate,Credit Card,Same Day,8,4135.47,0.13,28782.8712,4858.72
O2186,2025-04-01,West,Home Appliances,Headphones,Consumer,Debit Card,Same Day,2,925.72,0.09,1684.8104,284.41
O2187,2025-04-02,North,Clothing,Beverages,Corporate,Wallet,Express,1,3154.75,0.38,1955.945,330.18
O2188,2025-04-03,East,Groceries,Outdoor,Consumer,Wallet,Standard,5,2921.85,0.07,13586.602499999999,2293.5
O2189,2025-04-04,West,Toys,Outdoor,Home Office,UPI,Same Day,8,1734.87,0.29,9854.061599999999,1663.43
O2190,2025-04-05,East,Home Appliances,Washing Machine,Corporate,Cash,Express,3,2609.55,0.1,7045.785000000001,1189.37
O2191,2025-04-06,East,Toys,Outdoor,Consumer,,Same Day,6,2965.69,0.17,14769.136199999999,2493.12
O2192,2025-04-07,North,Home Appliances,Women,Home Office,Debit Card,Standard,3,4452.96,0.4,8015.328,1353.04
O2193,2025-04-08,West,Toys,Mobile,Home Office,UPI,Same Day,6,325.41,0.04,1874.3616,316.4
O2194,2025-04-09,South,Groceries,Kids,Consumer,Wallet,Express,4,4125.7,0.35,10726.82,1810.75
O2195,2025-04-10,North,Clothing,Washing Machine,Corporate,UPI,Same Day,7,4901.77,0.38,21273.6818,3591.13
O2196,2025-04-11,South,Groceries,Washing Machine,Home Office,UPI,Same Day,1,3672.29,0.28,2644.0488,446.33
O2197,2025-04-12,East,Electronics,TV,Consumer,Debit Card,Standard,1,3699.87,0.0,3699.87,624.56
O2198,2025-04-13,East,Clothing,Outdoor,Corporate,Cash,Standard,5,1128.97,0.33,3782.0494999999996,638.43
O2199,2025-04-14,North,Groceries,Snacks,Home Office,UPI,Standard,9,2639.21,0.35,15439.3785,2606.26
O2200,2025-04-15,North,Electronics,Refrigerator,Consumer,UPI,Standard,5,3544.4,0.39,10810.42,1824.86
O2201,2025-04-16,South,Home Appliances,Headphones,Home Office,UPI,Express,4,3031.29,0.34,8002.605599999999,1350.89
O2202,2025-04-17,West,Home Appliances,Beverages,Home Office,Credit Card,Same Day,8,1956.4,0.18,12833.984000000002,2166.45
O2203,2025-04-18,South,Toys,Outdoor,Consumer,,Same Day,5,4703.59,0.28,16932.924,2858.38
O2204,2025-04-19,North,Clothing,Washing Machine,Home Office,UPI,Same Day,1,2594.23,0.19,2101.3263,354.72
O2205,2025-04-20,South,Home Appliances,Headphones,Consumer,Wallet,Same Day,7,4850.89,0.14,29202.3578,4929.53
O2206,2025-04-21,North,Clothing,Headphones,Corporate,Credit Card,Express,4,2841.18,0.25,8523.539999999999,1438.83
O2207,2025-04-22,South,Home Appliances,TV,Consumer,UPI,Standard,5,3977.25,0.31,13721.512499999999,2316.27
O2208,2025-04-23,North,Toys,Washing Machine,Corporate,UPI,Same Day,6,3723.01,0.25,16753.545000000002,2828.1
O2209,2025-04-24,North,Groceries,Vegetables,Home Office,Debit Card,Same Day,7,3321.08,0.33,15575.865199999997,2629.3
O2210,2025-04-25,North,Toys,Laptop,Consumer,Debit Card,Standard,2,121.58,0.07,226.13879999999997,38.17
O2211,2025-04-26,West,Electronics,Indoor,Consumer,Credit Card,Standard,1,433.27,0.15,368.2795,62.17
O2212,2025-04-27,South,Home Appliances,TV,Consumer,Wallet,Same Day,3,2928.35,0.13,7642.9935,1290.18
O2213,2025-04-28,South,Electronics,Snacks,Consumer,Credit Card,Standard,1,4563.32,0.08,4198.2544,708.69
O2214,2025-04-29,South,Electronics,Washing Machine,Corporate,Credit Card,Same Day,4,3025.65,0.18,9924.132000000001,1675.25
O2215,2025-04-30,North,Clothing,Laptop,Corporate,Debit Card,Same Day,6,1218.18,0.38,4531.6296,764.97
O2216,2025-05-01,South,Home Appliances,Mobile,Home Office,Debit Card,Same Day,5,1635.08,0.22,6376.812,1076.44
O2217,2025-05-02,South,Electronics,Outdoor,Home Office,Wallet,Same Day,4,3134.64,0.11,11159.3184,1883.76
O2218,2025-05-03,North,Groceries,Indoor,Home Office,UPI,Same Day,7,3005.42,0.14,18092.6284,3054.15
O2219,2025-05-04,East,Electronics,Mobile,Home Office,Wallet,Same Day,6,4780.73,0.25,21513.284999999996,3631.57
O2220,2025-05-05,North,Groceries,TV,Consumer,UPI,Standard,3,2668.97,0.14,6885.942599999999,1162.39
O2221,2025-05-06,,Clothing,Outdoor,Corporate,Cash,Express,9,1807.32,0.22,12687.3864,2141.71
O2222,2025-05-07,North,Electronics,Vegetables,Corporate,Debit Card,Express,5,2648.71,0.11,11786.7595,1989.68
O2223,2025-05-08,East,Toys,Men,Corporate,Cash,Same Day,1,3941.86,0.14,3389.9996,572.25
O2224,2025-05-09,North,Clothing,Women,Corporate,Cash,Standard,6,2724.8,0.28,11771.136,1987.04
O2225,2025-05-10,South,Groceries,Laptop,Home Office,Debit Card,Same Day,5,1663.96,0.23,6406.245999999999,1081.41
O2226,2025-05-11,East,Clothing,Outdoor,Consumer,Cash,Standard,8,1726.17,0.04,13256.9856,2237.86
O2227,2025-05-12,West,Electronics,Washing Machine,Corporate,Credit Card,Same Day,4,3796.22,0.39,9262.7768,1563.61
O2228,2025-05-13,South,Home Appliances,Refrigerator,Consumer,UPI,Same Day,1,378.92,0.02,371.3416,62.68
O2229,2025-05-14,East,Home Appliances,Kids,Consumer,Wallet,Express,2,1410.04,0.03,2735.4775999999997,461.77
O2230,2025-05-15,East,Groceries,Beverages,Consumer,Debit Card,Standard,8,807.54,0.28,4651.430399999999,785.19
O2231,2025-05-16,West,Groceries,Women,Consumer,Credit Card,Standard,8,4726.14,0.28,27222.5664,4595.33
O2232,2025-05-17,North,Home Appliances,Mobile,Corporate,Wallet,Express,5,495.97,0.01,2455.0515000000005,414.43
O2233,2025-05-18,North,Groceries,Beverages,Corporate,Wallet,Express,6,3803.01,0.26,16885.364400000002,2850.35
O2234,2025-05-19,South,Clothing,Microwave,Corporate,Wallet,Express,2,3170.61,0.01,6277.8078000000005,1059.73
O2235,2025-05-20,West,Toys,Outdoor,Home Office,Cash,Express,9,3182.38,0.38,17757.6804,2997.6
O2236,2025-05-21,North,Toys,Indoor,Corporate,Cash,Standard,6,3828.99,0.28,16541.2368,2792.26
O2237,2025-05-22,West,Clothing,Mobile,Home Office,Cash,Standard,9,2032.42,0.07,17011.355399999997,2871.62
O2238,2025-05-23,North,Toys,Men,Home Office,Cash,Express,3,2033.68,0.06,5734.977599999999,968.1
O2239,2025-05-24,East,Electronics,Laptop,Home Office,Credit Card,Same Day,6,1479.09,0.23,6833.395799999999,1153.52
O2240,2025-05-25,North,Clothing,Indoor,Corporate,Cash,Same Day,5,3008.86,0.25,11283.225,1904.68
O2241,2025-05-26,West,Groceries,Washing Machine,Corporate,Debit Card,Same Day,9,4652.54,0.33,28054.816199999997,4735.82
O2242,2025-05-27,East,Clothing,Indoor,Corporate,Wallet,Same Day,1,4623.72,0.36,2959.1808,499.53
O2243,2025-05-28,East,Home Appliances,Snacks,Home Office,Credit Card,Standard,9,3529.66,0.16,26684.2296,4504.46
O2244,2025-05-29,East,Groceries,Indoor,Home Office,Cash,Standard,5,4535.62,0.34,14967.545999999997,2526.61
O2245,2025-05-30,West,Home Appliances,Indoor,Consumer,Wallet,Standard,1,4819.42,0.22,3759.1476000000002,634.57
O2246,2025-05-31,South,Groceries,Vegetables,Home Office,Credit Card,Same Day,8,3985.77,0.19,25827.7896,4359.89
O2247,2025-06-01,,Toys,Men,Home Office,Wallet,Express,7,2068.77,0.28,10426.600799999998,1760.07
O2248,2025-06-02,South,Clothing,Outdoor,Corporate,Credit Card,Same Day,6,2441.96,0.04,14065.6896,2374.37
O2249,2025-06-03,West,Electronics,TV,Consumer,UPI,Standard,2,4659.72,0.11,8294.3016,1400.13
O2250,2025-06-04,East,Groceries,Outdoor,Consumer,Credit Card,Same Day,5,3366.54,0.33,11277.909,1903.78
O2251,2025-06-05,South,Groceries,Mobile,Consumer,Cash,Express,3,4112.44,0.2,9869.856,1666.09
O2252,2025-06-06,West,Home Appliances,Beverages,Corporate,Wallet,Express,2,624.76,0.36,799.6928,134.99
O2253,2025-06-07,South,Toys,Outdoor,Consumer,Wallet,Same Day,1,1009.81,0.04,969.4175999999999,163.64
O2254,2025-06-08,North,Home Appliances,Snacks,Consumer,Wallet,Standard,9,1753.34,0.13,13728.652199999999,2317.48
O2255,2025-06-09,South,Home Appliances,Snacks,Corporate,Debit Card,Standard,2,981.79,0.14,1688.6788,285.06
O2256,2025-06-10,South,Toys,Men,Consumer,Debit Card,Standard,1,4537.0,0.17,3765.71,635.67
O2257,2025-06-11,East,Electronics,Indoor,Home Office,Cash,Same Day,7,1123.61,0.39,4797.8147,809.9
O2258,2025-06-12,West,Home Appliances,Laptop,Home Office,UPI,Standard,9,2808.06,0.12,22239.8352,3754.22
